provider,category,ip_family,cidr,source_url,first_observed_at
atlassian.com,bitbucket,ipv4,52.215.192.224/28,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,104.192.136.0/21,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,104.192.137.0/24,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,104.192.137.240/28,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,104.192.138.0/24,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,104.192.139.0/24,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,104.192.140.0/24,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,104.192.140.240/28,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,104.192.141.0/24,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,104.192.142.0/24,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,104.192.142.240/28,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,104.192.143.0/24,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,104.192.143.240/28,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,174.129.205.191/32,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,185.166.140.0/22,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,185.166.142.0/24,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,185.166.142.240/28,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,185.166.143.0/24,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,185.166.143.240/28,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv6,2401:1d80:3000::/36,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv6,2401:1d80:3204:3::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv6,2401:1d80:3204:4::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv6,2401:1d80:3204:5::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv6,2401:1d80:3208:3::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv6,2401:1d80:3208:4::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv6,2401:1d80:3208:5::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv6,2401:1d80:3210:3::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv6,2401:1d80:3210:4::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv6,2401:1d80:3210:5::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
